都道府県,高校名,高校ページURL,郵便番号,住所,学校独自URL
静岡県,三島長陵高等学校（三部制・単位制）,https://school.js88.com/scl_h/22009040/,411-0033,静岡県 三島市文教町1-3-93,http://www.edu.pref.shizuoka.jp/mishimachoryo-h/home.nsf
静岡県,富士宮西高等学校,https://school.js88.com/scl_h/22008970/,418-0051,静岡県 富士宮市淀師1550,http://www.edu.pref.shizuoka.jp/fujinomiyanishi-h/home.nsf
静岡県,浜松市立高等学校,https://school.js88.com/scl_h/22008910/,432-8013,静岡県 浜松市中区広沢1-21-1,https://www.city.hamamatsu-szo.ed.jp/ichiritsu-h/
静岡県,静岡県立浜松江之島高等学校,https://school.js88.com/scl_h/22009030/,430-0844,静岡県 浜松市中央区江之島町630-1,http://www.edu.pref.shizuoka.jp/hamamatsuenoshima-h/home.nsf
静岡県,湖西高等学校,https://school.js88.com/scl_h/22008950/,431-0431,静岡県 湖西市鷲津1510-2,https://www.edu.pref.shizuoka.jp/kosai-h/home.nsf
静岡県,静岡英和女学院高等学校,https://school.js88.com/scl_h/22009200/,420-0866,静岡県 静岡市葵区西草深町8-1,http://www.shizuoka-eiwa.ed.jp/
静岡県,清流館高等学校,https://school.js88.com/scl_h/22009020/,421-0206,静岡県 焼津市上新田292-1,https://www.edu.pref.shizuoka.jp/seiryukan-h/home.nsf/IndexFormView?OpenView
静岡県,日本大学三島高等学校,https://school.js88.com/scl_h/22009090/,411-0033,静岡県 三島市文教町2-31-145,https://www.mishima.hs.nihon-u.ac.jp/
静岡県,清水桜が丘高等学校,https://school.js88.com/scl_h/22008880/,424-8752,静岡県 静岡市清水区桜が丘町7-15,http://www.s-city.ed.jp/
静岡県,浜松北高等学校（定時制）,https://school.js88.com/scl_h/22104130/,432-8013,静岡県 浜松市中区広沢1-30-1,http://www.edu.pref.shizuoka.jp/hamamatsukita-h/home.nsf/
静岡県,桐陽高等学校,https://school.js88.com/scl_h/22009440/,410-0055,静岡県 沼津市高島本町8-52,https://toyo-numazu.ac.jp/
静岡県,科学技術高等学校（定時制）,https://school.js88.com/scl_h/22104070/,420-0813,静岡県 静岡市葵区長沼500-1,http://www3.sths.shizuoka-c.ed.jp/
静岡県,磐田南高等学校（定時制）,https://school.js88.com/scl_h/22104120/,438-8686,静岡県 磐田市見付3084,http://www.edu.pref.shizuoka.jp/iwataminami-h/home.nsf/
静岡県,常葉大学附属橘高等学校,https://school.js88.com/scl_h/22009250/,420-0911,静岡県 静岡市葵区瀬名2-1-1,https://www.tokoha.ac.jp/tachibana-jh/
静岡県,清水東高等学校（定時制）,https://school.js88.com/scl_h/22104050/,424-8550,静岡県 静岡市清水区秋吉町5-10,http://www.edu.pref.shizuoka.jp/shimizuhigashi-h/home.nsf/IndexFormView?OpenView
静岡県,静岡北高等学校,https://school.js88.com/scl_h/22009260/,420-0911,静岡県 静岡市葵区瀬名五丁目14番1号,https://shizukita.jp/
静岡県,榛原高等学校（定時制）,https://school.js88.com/scl_h/22104110/,421-0422,静岡県 牧之原市静波850,http://www.edu.pref.shizuoka.jp/haibara-h/home.nsf/
静岡県,菊川南陵高等学校,https://school.js88.com/scl_h/22009470/,437-1506,静岡県 菊川市河東5442-5,http://www.nanryo.ed.jp
静岡県,浜松学芸高等学校,https://school.js88.com/scl_h/22009380/,430-0905,静岡県 浜松市中区下池川町34-3,https://www.gakugei.ed.jp/
静岡県,浜名高等学校（定時制）,https://school.js88.com/scl_h/22104160/,434-0033,静岡県 浜松市浜北区西美薗2939-1,http://www.edu.pref.shizuoka.jp/hamana-h/home.nsf/IndexFormView?OpenView
静岡県,浜松学院興誠高等学校,https://school.js88.com/scl_h/22009350/,430-0907,静岡県 浜松市中央区高林1-17-2,https://www.hamagaku.ac.jp/gakuin/
静岡県,静岡県西遠女子学園高等学校,https://school.js88.com/scl_h/22009390/,430-0807,静岡県 浜松市中区佐藤3-20-1,https://www.seien.ed.jp/
静岡県,浜松日体高等学校,https://school.js88.com/scl_h/22009410/,431-3125,静岡県 浜松市東区半田山三丁目30番1号,https://www.h-nittai.ed.jp/
静岡県,静岡学園高等学校,https://school.js88.com/scl_h/22009270/,420-0833,静岡県 静岡市葵区東鷹匠町25,https://www.shizugaku.ed.jp/
静岡県,静岡女子高等学校,https://school.js88.com/scl_h/22009220/,422-8076,静岡県 静岡市駿河区八幡3-6-1,https://shizuoka-joshi.ac.jp/
静岡県,藤枝東高等学校（定時制）,https://school.js88.com/scl_h/22104090/,426-8577,静岡県 藤枝市天王町1-7-1,http://www.edu.pref.shizuoka.jp/fujiedahigashi-h/home.nsf/
静岡県,島田商業高等学校（定時制）,https://school.js88.com/scl_h/22104100/,427-0058,静岡県 島田市祇園町8707番地,http://www.edu.pref.shizuoka.jp/shimada-ch/home.nsf/
静岡県,磐田東高等学校,https://school.js88.com/scl_h/22009340/,438-0086,静岡県 磐田市見付180-5,https://www.iwatahigashi-h.ed.jp/
静岡県,富士宮東高等学校（定時制）,https://school.js88.com/scl_h/22104040/,418-0022,静岡県 富士宮市小泉1234,http://www.edu.pref.shizuoka.jp/fujinomiyahigashi-h/home.nsf/
静岡県,静清高等学校,https://school.js88.com/scl_h/22009300/,426-0007,静岡県 藤枝市潮87,https://seisei.ed.jp/
静岡県,富士高等学校（定時制）,https://school.js88.com/scl_h/22104030/,416-0903,静岡県 富士市松本17,http://www.edu.pref.shizuoka.jp/fuji-h/home.nsf/
静岡県,藤枝明誠高等学校,https://school.js88.com/scl_h/22009450/,426-0051,静岡県 藤枝市大洲2-2-1,https://www.fgmeisei.ed.jp/
静岡県,浜松開誠館高等学校,https://school.js88.com/scl_h/22009370/,430-0947,静岡県 浜松市中央区松城町207-2,https://www.kaiseikan.ed.jp/
静岡県,沼津工業高等学校（定時制）,https://school.js88.com/scl_h/22104010/,410-0822,静岡県 沼津市下香貫八重129-1,http://www.edu.pref.shizuoka.jp/numazu-th/home.nsf/IndexFormView?OpenView
静岡県,聖隷クリストファー高等学校,https://school.js88.com/scl_h/22009420/,433-8558,静岡県 浜松市中央区三方原町3453,https://www.seirei.ed.jp/
静岡県,浜松工業高等学校（定時制）,https://school.js88.com/scl_h/22104140/,433-8567,静岡県 浜松市北区初生町1150,http://www.hamako-ths.ed.jp/
静岡県,下田高等学校・南伊豆分校,https://school.js88.com/scl_h/22022640/,415-0306,静岡県 賀茂郡南伊豆町石井58,https://www.edu.pref.shizuoka.jp/minamiizu-b/home.nsf/
静岡県,静岡高等学校（定時制）,https://school.js88.com/scl_h/22104060/,420-8608,静岡県 静岡市葵区長谷町66,http://www.edu.pref.shizuoka.jp/shizuoka-h1/home.nsf/
静岡県,常葉大学附属菊川高等学校,https://school.js88.com/scl_h/22009330/,439-0019,静岡県 菊川市半済1550,https://tokoha.net/kikugawa/
静岡県,静岡市立高等学校（定時制）,https://school.js88.com/scl_h/22104180/,420-0803,静岡県 静岡市葵区千代田3-1-1,http://www.shizuokacity-h.ed.jp/
静岡県,小山高等学校（定時制）,https://school.js88.com/scl_h/22104190/,410-1313,静岡県 駿東郡小山町竹之下369,http://www.edu.pref.shizuoka.jp/oyama-h/home.nsf/
静岡県,浜松啓陽高等学校,https://school.js88.com/scl_h/34029510/,433-8101,静岡県 浜松市中央区三幸町421番地,https://keiyo.ed.jp/
静岡県,静岡中央高等学校（定時制）,https://school.js88.com/scl_h/22108810/,420-8502,静岡県 静岡市葵区城北2-29-1,http://shizuokachuo-h.sakura.ne.jp/chuo/
静岡県,新居高等学校（定時制）,https://school.js88.com/scl_h/22104170/,431-0304,静岡県 湖西市新居町内山2036,http://www.edu.pref.shizuoka.jp/arai-h/home.nsf/
静岡県,浜松大平台高等学校,https://school.js88.com/scl_h/34028552/,432-8686,静岡県 浜松市西区大平台4丁目25番1号,http://www.edu.pref.shizuoka.jp/hamamatsuohiradai-h/home.nsf/
静岡県,浜松大平台高等学校（定時制）,https://school.js88.com/scl_h/22108820/,432-8686,静岡県 浜松市西区大平台4-25-1,http://www.edu.pref.shizuoka.jp/hamamatsuohiradai-h/home.nsf/
静岡県,キラリ高等学校（通信制）,https://school.js88.com/scl_h/34031246/,421-0304,静岡県 榛原郡吉田町神戸726-4,http://www.kirari-highschool.jp/
静岡県,静岡中央高等学校（通信制）,https://school.js88.com/scl_h/24000681/,420-8502,静岡県 静岡市葵区城北2-29-1,http://shizuokachuo-h.sakura.ne.jp/chuo/
