都道府県,高校名,高校ページURL,郵便番号,住所,学校独自URL
岩手県,前沢高等学校,https://school.js88.com/scl_h/22028150/,029-4206,岩手県 奥州市前沢狐石36-1,http://www2.iwate-ed.jp/mae-h/
岩手県,大槌高等学校,https://school.js88.com/scl_h/22028420/,028-1131,岩手県 上閉伊郡大槌町大槌15-71-1,https://www2.iwate-ed.jp/oht-h/
岩手県,一関第二高等学校,https://school.js88.com/scl_h/22028210/,021-0041,岩手県 一関市赤荻野中23-1,https://www2.iwate-ed.jp/ic2-h/
岩手県,高田高等学校,https://school.js88.com/scl_h/22028300/,029-2205,岩手県 陸前高田市高田町長砂78-12,https://www2.iwate-ed.jp/tak-h/
岩手県,北上翔南高等学校,https://school.js88.com/scl_h/22028060/,024-0051,岩手県 北上市相去町高前檀13番地,https://www2.iwate-ed.jp/kss-h/
岩手県,杜陵高等学校（通信制）,https://school.js88.com/scl_h/24000561/,020-8543,岩手県 盛岡市上田2-3-1,http://www2.iwate-ed.jp/tor-h/index.html
岩手県,岩手女子高等学校,https://school.js88.com/scl_h/22028650/,020-0025,岩手県 盛岡市大沢川原1-5-34,http://www.iwatejoshi-h.ed.jp/
岩手県,宮古高等学校（定時制）,https://school.js88.com/scl_h/22100780/,027-0052,岩手県 宮古市宮町2-1-1,http://www2.iwate-ed.jp/myh-h/
岩手県,杜陵高等学校・奥州校（定時制）,https://school.js88.com/scl_h/22108900/,023-0816,岩手県 奥州市水沢区西町3-20,
岩手県,宮古水産高等学校,https://school.js88.com/scl_h/22028460/,027-0024,岩手県 宮古市磯鶏3-9-1,http://www2.iwate-ed.jp/myf-h/
岩手県,大船渡高等学校（定時制）,https://school.js88.com/scl_h/22100760/,022-0004,岩手県 大船渡市猪川町長洞7-1,https://www2.iwate-ed.jp/ofu-h/00-teiji/index.html
岩手県,久慈東高等学校,https://school.js88.com/scl_h/22028470/,028-0021,岩手県 久慈市門前36-10,https://www2.iwate-ed.jp/kue-h/
岩手県,杜陵高等学校（定時制）,https://school.js88.com/scl_h/22108450/,020-8543,岩手県 盛岡市上田2-3-1,https://www2.iwate-ed.jp/tor-h/index.html
岩手県,盛岡中央高等学校,https://school.js88.com/scl_h/22028700/,020-0122,岩手県 盛岡市みたけ4-26-1,https://chuo-hs.ed.jp/hs/
岩手県,盛岡市立高等学校,https://school.js88.com/scl_h/22028570/,020-0053,岩手県 盛岡市上太田上川原96,https://www2.iwate-ed.jp/mor-c/
岩手県,岩手県立宮古高等学校（通信制）,https://school.js88.com/scl_h/34031288/,027-0052,岩手県 宮古市宮町2-1-1,http://www2.iwate-ed.jp/myh-h/index.html
岩手県,北桜高等学校　工業校舎,https://school.js88.com/scl_h/22028540/,028-6103,岩手県 二戸市石切所字火行塚2-1,https://www2.iwate-ed.jp/hok-h/
岩手県,岩手県立宮古北高等学校,https://school.js88.com/scl_h/22028580/,027-0352,岩手県 宮古市田老町八幡水神43-2,http://www2.iwate-ed.jp/myn-h/
岩手県,久慈工業高等学校,https://school.js88.com/scl_h/22028590/,028-8201,岩手県 九戸郡野田村野田26-62-17,https://www2.iwate-ed.jp/kut-h/index.html
岩手県,種市高等学校,https://school.js88.com/scl_h/22028490/,028-7912,岩手県 九戸郡洋野町種市38-94-110,http://www2.iwate-ed.jp/tan-h/
岩手県,宮古商工高等学校,https://school.js88.com/scl_h/22028450/,027-0024,岩手県 宮古市磯鶏3-5-1,http://www2.iwate-ed.jp/myc-h/
岩手県,久慈高等学校長内分校（定時制）,https://school.js88.com/scl_h/22100790/,028-0051,岩手県 久慈市川崎町1-15,http://www2.iwate-ed.jp/kuo-h/
岩手県,福岡高等学校（定時制）,https://school.js88.com/scl_h/22100800/,028-6101,岩手県 二戸市福岡上平10,http://www2.iwate-ed.jp/fuk-h/teijisei/teiji_open.htm
岩手県,福岡高等学校,https://school.js88.com/scl_h/22028530/,028-6101,岩手県 二戸市福岡字上平10,http://www2.iwate-ed.jp/fuk-h/
岩手県,一関第一高等学校（定時制）,https://school.js88.com/scl_h/22100740/,021-0894,岩手県 一関市磐井町9-1,http://www2.iwate-ed.jp/ic1-h/
岩手県,大野高等学校,https://school.js88.com/scl_h/22028500/,028-8802,岩手県 九戸郡洋野町大野58-12-55,https://www2.iwate-ed.jp/ohn-h/
岩手県,盛岡工業高等学校（定時制）,https://school.js88.com/scl_h/22100710/,020-0841,岩手県 盛岡市羽場18-11-1,http://www2.iwate-ed.jp/mot-h/
岩手県,江南義塾盛岡高等学校,https://school.js88.com/scl_h/22028670/,020-0127,岩手県 盛岡市前九年3-8-20,http://www.kounan-h.jp/
岩手県,北桜高等学校　総合校舎,https://school.js88.com/scl_h/22028560/,028-5312,岩手県 二戸郡一戸町一戸字蒔前60-1,https://www2.iwate-ed.jp/hok-h/
岩手県,杜陵高等学校・奥州校（通信制）,https://school.js88.com/scl_h/22053170/,023-0064,岩手県 奥州市水沢区土器田1（水沢商業高等学校内）,
岩手県,不来方高等学校,https://school.js88.com/scl_h/22028620/,028-3615,岩手県 紫波郡矢巾町南矢幅9-1-1,https://www2.iwate-ed.jp/koz-h/
岩手県,盛岡中央高等学校（通信制）,https://school.js88.com/scl_h/34028521/,020-0063,岩手県 盛岡市材木町9-13,https://chuo-hs.jp/
岩手県,専修大学北上高等学校,https://school.js88.com/scl_h/22028730/,024-8508,岩手県 北上市新穀町2-4-64,https://www.senshu-u-kitakami.ed.jp/
岩手県,釜石高等学校（定時制）,https://school.js88.com/scl_h/22100770/,026-0055,岩手県 釜石市甲子町10-614-1,
岩手県,伊保内高等学校,https://school.js88.com/scl_h/22028520/,028-6502,岩手県 九戸郡九戸村伊保内1-61-12,https://www2.iwate-ed.jp/ibn-h/
