都道府県,高校名,高校ページURL,郵便番号,住所,学校独自URL
神奈川県,湘南高等学校,https://school.js88.com/scl_h/22040780/,251-0021,神奈川県 藤沢市鵠沼神明5-6-10,https://www.pen-kanagawa.ed.jp/shonan-h/zennichi/
神奈川県,横須賀大津高等学校,https://school.js88.com/scl_h/22040640/,239-0808,神奈川県 横須賀市大津町4-17-1,https://www.pen-kanagawa.ed.jp/yokosukaotsu-h/index.html
神奈川県,川崎北高等学校,https://school.js88.com/scl_h/22040570/,216-0003,神奈川県 川崎市宮前区有馬3-22-1,https://www.pen-kanagawa.ed.jp/kawasakikita-h/
神奈川県,小田原東高等学校,https://school.js88.com/scl_h/22040840/,250-0003,神奈川県 小田原市東町4-12-1,http://www.odawarahigashi-h.pen-kanagawa.ed.jp/
神奈川県,川崎工科高等学校,https://school.js88.com/scl_h/22040550/,211-0013,神奈川県 川崎市中原区上平間1700-7,https://www.pen-kanagawa.ed.jp/kawasakikoka-th/
神奈川県,多摩高等学校,https://school.js88.com/scl_h/22040590/,214-0021,神奈川県 川崎市多摩区宿河原5-14-1,https://www.pen-kanagawa.ed.jp/tama-h/
神奈川県,向の岡工業高等学校,https://school.js88.com/scl_h/22040600/,214-0022,神奈川県 川崎市多摩区堰1-28-1,https://www.pen-kanagawa.ed.jp/mukainooka-th
神奈川県,金井高等学校,https://school.js88.com/scl_h/22040510/,244-0845,神奈川県 横浜市栄区金井町100,https://www.pen-kanagawa.ed.jp/kanai-h/
神奈川県,白山高等学校,https://school.js88.com/scl_h/22040480/,226-0006,神奈川県 横浜市緑区白山4-71-1,https://www.pen-kanagawa.ed.jp/hakusan-h/
神奈川県,鎌倉高等学校,https://school.js88.com/scl_h/22040750/,248-0026,神奈川県 鎌倉市七里ガ浜2-21-1,https://www.pen-kanagawa.ed.jp/kamakura-h/
神奈川県,県立川崎高等学校,https://school.js88.com/scl_h/22040540/,210-0845,神奈川県 川崎市川崎区渡田山王町22-6,https://www.pen-kanagawa.ed.jp/kawasaki-h/
神奈川県,平塚江南高等学校,https://school.js88.com/scl_h/22040680/,254-0063,神奈川県 平塚市諏訪町5-1,http://www.hiratsukakonan-h.pen-kanagawa.ed.jp
神奈川県,横浜瀬谷高等学校,https://school.js88.com/scl_h/22040520/,246-0011,神奈川県 横浜市瀬谷区東野台29-1,https://www.pen-kanagawa.ed.jp/yokohamaseya-h/index.html
神奈川県,追浜高等学校,https://school.js88.com/scl_h/22040670/,237-0061,神奈川県 横須賀市夏島町13,https://www.pen-kanagawa.ed.jp/oppama-h/zennichi/index.html
神奈川県,横須賀高等学校,https://school.js88.com/scl_h/22040630/,238-0022,神奈川県 横須賀市公郷町3-109,https://www.pen-kanagawa.ed.jp/yokosuka-h/zennichi/index.html
神奈川県,新城高等学校,https://school.js88.com/scl_h/22040560/,211-0042,神奈川県 川崎市中原区下新城1-14-1,https://www.pen-kanagawa.ed.jp/shinjo-h/
神奈川県,海洋科学高等学校,https://school.js88.com/scl_h/22040660/,240-0101,神奈川県 横須賀市長坂1-2-1,https://www.kaiyokagaku-h.pen-kanagawa.ed.jp/
神奈川県,生田高等学校,https://school.js88.com/scl_h/22040610/,214-0035,神奈川県 川崎市多摩区長沢3-17-1,https://www.pen-kanagawa.ed.jp/ikuta-h/
神奈川県,小田原高等学校,https://school.js88.com/scl_h/22040820/,250-0045,神奈川県 小田原市城山3-26-1,https://www.pen-kanagawa.ed.jp/odawara-h/
神奈川県,横須賀工業高等学校,https://school.js88.com/scl_h/22040650/,238-0022,神奈川県 横須賀市公郷町4-10,http://www.yokosuka-th.pen-kanagawa.ed.jp/
神奈川県,平塚工科高等学校,https://school.js88.com/scl_h/22040710/,254-0821,神奈川県 平塚市黒部丘12-7,https://www.pen-kanagawa.ed.jp/hiratsukakoka-th
神奈川県,舞岡高等学校,https://school.js88.com/scl_h/22040530/,244-0814,神奈川県 横浜市戸塚区南舞岡3-36-1,https://www.pen-kanagawa.ed.jp/maioka-h/index.html
神奈川県,横浜緑園高等学校,https://school.js88.com/scl_h/22041180/,245-0003,神奈川県 横浜市泉区岡津町2667番地,https://www.pen-kanagawa.ed.jp/y-ryokuen-h/
神奈川県,厚木高等学校,https://school.js88.com/scl_h/22041020/,243-0031,神奈川県 厚木市戸室2-24-1,https://www.pen-kanagawa.ed.jp/atsugi-h/
神奈川県,吉田島高等学校,https://school.js88.com/scl_h/22041120/,258-0021,神奈川県 足柄上郡開成町吉田島281,https://www.pen-kanagawa.ed.jp/yoshidajima-h/
神奈川県,新羽高等学校,https://school.js88.com/scl_h/22041160/,223-0057,神奈川県 横浜市港北区新羽町1348,https://www.pen-kanagawa.ed.jp/nippa-h/
神奈川県,小田原城北工業高等学校,https://school.js88.com/scl_h/22040860/,250-0852,神奈川県 小田原市栢山200,https://www.pen-kanagawa.ed.jp/odawarajohoku-th/
神奈川県,大磯高等学校,https://school.js88.com/scl_h/22041100/,255-0002,神奈川県 中郡大磯町東町2-9-1,http://www.oiso-h.pen-kanagawa.ed.jp
神奈川県,茅ケ崎高等学校,https://school.js88.com/scl_h/22040870/,253-0042,神奈川県 茅ヶ崎市本村3-4-1,https://www.pen-kanagawa.ed.jp/chigasaki-h
神奈川県,厚木清南高等学校,https://school.js88.com/scl_h/22041150/,243-0021,神奈川県 厚木市岡田1-12-1,https://www.pen-kanagawa.ed.jp/atsugiseinan-h/
神奈川県,伊志田高等学校,https://school.js88.com/scl_h/22041050/,259-1116,神奈川県 伊勢原市石田1356-1,https://www.pen-kanagawa.ed.jp/ishida-h/
神奈川県,麻溝台高等学校,https://school.js88.com/scl_h/22040960/,252-0329,神奈川県 相模原市南区北里2-11-1,http://www.asamizodai-h.pen-kanagawa.ed.jp
神奈川県,足柄高等学校,https://school.js88.com/scl_h/22041230/,250-0106,神奈川県 南足柄市怒田860,https://www.pen-kanagawa.ed.jp/ashigara-h/
神奈川県,神奈川総合産業高等学校,https://school.js88.com/scl_h/22040930/,252-0307,神奈川県 相模原市南区文京1-11-1,https://www.pen-kanagawa.ed.jp/kanagawasogosangyo-h/zennichi/index.html
神奈川県,津久井浜高等学校,https://school.js88.com/scl_h/22040990/,239-0843,神奈川県 横須賀市津久井4-4-1,https://www.pen-kanagawa.ed.jp/tsukuihama-h/
神奈川県,茅ケ崎北陵高等学校,https://school.js88.com/scl_h/22040880/,253-0081,神奈川県 茅ヶ崎市下寺尾128,https://www.pen-kanagawa.ed.jp/chigasakihokuryo-h/index.html
神奈川県,西湘高等学校,https://school.js88.com/scl_h/22040850/,256-0816,神奈川県 小田原市酒匂1-3-1,http://www.pen-kanagawa.ed.jp/seisho-h/
神奈川県,相模原城山高等学校,https://school.js88.com/scl_h/22041130/,252-0116,神奈川県 相模原市緑区城山1-26-1,https://shiroyama-h.pen-kanagawa.ed.jp/
神奈川県,津久井高等学校,https://school.js88.com/scl_h/22041140/,252-0159,神奈川県 相模原市緑区三ケ木272-1,https://www.pen-kanagawa.ed.jp/tsukui-h/
神奈川県,上溝高等学校,https://school.js88.com/scl_h/22040920/,252-0243,神奈川県 相模原市中央区上溝6-5-1,https://www.pen-kanagawa.ed.jp/kamimizo-h/
神奈川県,座間高等学校,https://school.js88.com/scl_h/22041090/,252-0029,神奈川県 座間市入谷西五丁目11-1,https://www.pen-kanagawa.ed.jp/zama-h/
神奈川県,鶴嶺高等学校,https://school.js88.com/scl_h/22040890/,253-0084,神奈川県 茅ヶ崎市円蔵1-16-1,https://www.pen-kanagawa.ed.jp/tsurumine-h
神奈川県,中央農業高等学校,https://school.js88.com/scl_h/22041080/,243-0422,神奈川県 海老名市中新田4-12-1,https://www.pen-kanagawa.ed.jp/chuo-ah/index.html
神奈川県,厚木王子高等学校,https://school.js88.com/scl_h/22041030/,243-0817,神奈川県 厚木市王子1-1-1,https://www.pen-kanagawa.ed.jp/atsugi-h/
神奈川県,相模原高等学校,https://school.js88.com/scl_h/22040940/,252-0242,神奈川県 相模原市中央区横山1-7-20,https://www.sagamihara-h.com/
神奈川県,伊勢原高等学校,https://school.js88.com/scl_h/22041070/,259-1142,神奈川県 伊勢原市田中1008-3,https://www.pen-kanagawa.ed.jp/isehara-h/
神奈川県,秦野高等学校,https://school.js88.com/scl_h/22041000/,257-0004,神奈川県 秦野市下大槻113,https://www.pen-kanagawa.ed.jp/hadano-h/
神奈川県,生田東高等学校,https://school.js88.com/scl_h/22041200/,214-0038,神奈川県 川崎市多摩区生田4-32-1,https://www.pen-kanagawa.ed.jp/ikutahigashi-h/
神奈川県,大和高等学校,https://school.js88.com/scl_h/22041060/,242-0002,神奈川県 大和市つきみ野3-4,https://www.pen-kanagawa.ed.jp/yamato-h/
神奈川県,山北高等学校,https://school.js88.com/scl_h/22041110/,258-0111,神奈川県 足柄上郡山北町向原2370,https://www.pen-kanagawa.ed.jp/yamakita-h/index.html
神奈川県,相原高等学校,https://school.js88.com/scl_h/22040910/,252-0132,神奈川県 相模原市緑区橋本台4-2-1,https://www.pen-kanagawa.ed.jp/aihara-h/
神奈川県,住吉高等学校,https://school.js88.com/scl_h/22041630/,211-0021,神奈川県 川崎市中原区木月住吉町34-1,https://www.pen-kanagawa.ed.jp/sumiyoshi-h/
神奈川県,田奈高等学校,https://school.js88.com/scl_h/22041420/,227-0034,神奈川県 横浜市青葉区桂台2-39-2,https://www.pen-kanagawa.ed.jp/tana-h/
神奈川県,横浜桜陽高等学校,https://school.js88.com/scl_h/22041520/,245-0062,神奈川県 横浜市戸塚区汲沢町973,https://www.pen-kanagawa.ed.jp/y-oyo-h/
神奈川県,横浜修悠館高等学校,https://school.js88.com/scl_h/22041610/,245-0016,神奈川県 横浜市泉区和泉町2563,https://www.pen-kanagawa.ed.jp/y-shuyukan-h/
神奈川県,大和南高等学校,https://school.js88.com/scl_h/22041250/,242-0014,神奈川県 大和市上和田2557,https://www.pen-kanagawa.ed.jp/yamatominami-h/
神奈川県,荏田高等学校,https://school.js88.com/scl_h/22041500/,224-0007,神奈川県 横浜市都筑区荏田南3-9-1,http://www.eda-h.pen-kanagawa.ed.jp
神奈川県,綾瀬高等学校,https://school.js88.com/scl_h/22041260/,252-1134,神奈川県 綾瀬市寺尾南1-4-1,http://www.ayase-h.pen-kanagawa.ed.jp/
神奈川県,横浜旭陵高等学校,https://school.js88.com/scl_h/22041590/,241-0001,神奈川県 横浜市旭区上白根町1161-7,https://www.pen-kanagawa.ed.jp/y-kyokuryo-h/
神奈川県,逗子葉山高等学校,https://school.js88.com/scl_h/22041450/,249-0005,神奈川県 逗子市桜山5-24-1,https://www.pen-kanagawa.ed.jp/zuyo-h/index.html
神奈川県,橘高等学校,https://school.js88.com/scl_h/22041340/,211-0012,神奈川県 川崎市中原区中丸子562,https://kawasaki-edu.jp/5/tachibana-highschool-zen/
神奈川県,平塚湘風高等学校,https://school.js88.com/scl_h/22041660/,254-0013,神奈川県 平塚市田村3-13-1,https://www.pen-kanagawa.ed.jp/hiratsukashofu-h/
神奈川県,東高等学校,https://school.js88.com/scl_h/22041310/,230-0076,神奈川県 横浜市鶴見区馬場3-5-1,http://www.edu.city.yokohama.jp/sch/hs/higashi/
神奈川県,横浜商業高等学校,https://school.js88.com/scl_h/22041360/,232-0006,神奈川県 横浜市南区南太田2-30-1,https://www.edu.city.yokohama.lg.jp/school/hs/y-shogyo/
神奈川県,川崎市立幸高等学校,https://school.js88.com/scl_h/22041390/,212-0023,神奈川県 川崎市幸区戸手本町1-150,http://www.kch.ac.jp
神奈川県,南高等学校,https://school.js88.com/scl_h/22041270/,233-0011,神奈川県 横浜市港南区東永谷2-1-1,https://www.edu.city.yokohama.lg.jp/school/hs/minami/
神奈川県,上鶴間高等学校,https://school.js88.com/scl_h/22041240/,252-0318,神奈川県 相模原市南区上鶴間本町9-31-1,https://www.pen-kanagawa.ed.jp/kamitsuruma-h/index.html
神奈川県,藤沢清流高等学校,https://school.js88.com/scl_h/22041550/,251-0002,神奈川県 藤沢市大鋸1450,https://www.pen-kanagawa.ed.jp/fujisawaseiryu-h/
神奈川県,海老名高等学校,https://school.js88.com/scl_h/22041570/,243-0422,神奈川県 海老名市中新田1丁目26番1号,https://www.pen-kanagawa.ed.jp/ebina-h/
神奈川県,横浜市立戸塚高等学校,https://school.js88.com/scl_h/22041300/,245-8588,神奈川県 横浜市戸塚区汲沢2-27-1,https://www.edu.city.yokohama.lg.jp/school/hs/totsuka/
神奈川県,厚木北高等学校,https://school.js88.com/scl_h/22041490/,243-0203,神奈川県 厚木市下荻野886,https://www.pen-kanagawa.ed.jp/atsugikita-h/
神奈川県,横浜市立桜丘高等学校,https://school.js88.com/scl_h/22041280/,240-0011,神奈川県 横浜市保土ケ谷区桜ケ丘2-15-1,https://www.edu.city.yokohama.jp/sch/hs/sakura/
神奈川県,麻生総合高等学校,https://school.js88.com/scl_h/22041440/,215-0023,神奈川県 川崎市麻生区片平1778,https://www.pen-kanagawa.ed.jp/asaosogo-ih/
神奈川県,高津高等学校,https://school.js88.com/scl_h/22041330/,213-0011,神奈川県 川崎市高津区久本3-11-1,https://kawasaki-edu.jp/5/takatsu-zen/
神奈川県,二宮高等学校,https://school.js88.com/scl_h/22041470/,259-0134,神奈川県 中郡二宮町一色1363,http://www.ninomiya-h.pen-kanagawa.ed.jp/
神奈川県,川崎総合科学高等学校,https://school.js88.com/scl_h/22041400/,212-0002,神奈川県 川崎市幸区小向仲野町5-1,http://www.kst-h.ed.jp/
神奈川県,茅ケ崎西浜高等学校,https://school.js88.com/scl_h/22041650/,253-0061,神奈川県 茅ヶ崎市南湖7-12869-11,https://www.pen-kanagawa.ed.jp/chigasakinishihama-h/
神奈川県,寒川高等学校,https://school.js88.com/scl_h/22041460/,253-0111,神奈川県 高座郡寒川町一之宮9-30-1,https://www.pen-kanagawa.ed.jp/samukawa-h/
神奈川県,保土ケ谷高等学校,https://school.js88.com/scl_h/22041510/,240-0045,神奈川県 横浜市保土ケ谷区川島町1557,https://www.pen-kanagawa.ed.jp/hodogaya-h/
神奈川県,横浜市立金沢高等学校,https://school.js88.com/scl_h/22041290/,236-0027,神奈川県 横浜市金沢区瀬戸22-1,https://www.edu.city.yokohama.lg.jp/school/hs/kanazawa/
