都道府県,高校名,高校ページURL,郵便番号,住所,学校独自URL
愛媛県,松山学院高等学校,https://school.js88.com/scl_h/22044250/,790-8550,愛媛県 松山市北久米町815,https://mg-h.ed.jp/
愛媛県,新田高等学校,https://school.js88.com/scl_h/22044260/,791-8604,愛媛県 松山市山西町663,https://www.nitta.ac.jp/
愛媛県,松山東高等学校（通信制）,https://school.js88.com/scl_h/24000471/,790-8521,愛媛県 松山市持田町2-2-12,http://matsuyamahigashi-h.esnet.ed.jp/tuusinsei/Frameset-index.html
愛媛県,今治西高等学校（定時制）,https://school.js88.com/scl_h/22106140/,794-0055,愛媛県 今治市中日吉町3-5-47,http://imabarinishi-h.esnet.ed.jp/
愛媛県,新居浜西高等学校（定時制）,https://school.js88.com/scl_h/22106110/,792-0024,愛媛県 新居浜市宮西町4-46,http://niihamanishi-h.esnet.ed.jp/
愛媛県,松山南高等学校（定時制）,https://school.js88.com/scl_h/22106160/,790-8506,愛媛県 松山市末広町11-1,http://matsuyamaminami-h.esnet.ed.jp/
愛媛県,松山工業高等学校（定時制）,https://school.js88.com/scl_h/22106170/,790-0021,愛媛県 松山市真砂町1,http://matsuyama-th.esnet.ed.jp/
愛媛県,松山聖陵高等学校,https://school.js88.com/scl_h/22044280/,791-8016,愛媛県 松山市久万ノ台1112,https://matsuyamaseiryo-h.ed.jp/
愛媛県,今治精華高等学校（通信制）,https://school.js88.com/scl_h/22044240/,794-0055,愛媛県 今治市中日吉町2-1-34,http://www.imabariseika.ac.jp/index_pc.htm
愛媛県,川之江高等学校（定時制）,https://school.js88.com/scl_h/22106090/,799-0101,愛媛県 四国中央市川之江町2257,http://kawanoe-h.esnet.ed.jp/
愛媛県,日本ウェルネス高等学校　今治本校（通信制）,https://school.js88.com/scl_h/34055777/,794-1307,愛媛県 今治市大三島町口総4010,https://www.taiken.ac.jp/gakuin/index.html
愛媛県,松山東雲高等学校,https://school.js88.com/scl_h/22044290/,790-8541,愛媛県 松山市大街道3-2-24,https://www.shinonome.ac.jp/
愛媛県,未来高等学校新居浜分校（通信制）,https://school.js88.com/scl_h/34031244/,792-0812,愛媛県 新居浜市坂井町1-9-23,http://www.kawahara.ac.jp/mirai-hs/exam/niihama/
愛媛県,大洲高等学校・肱川分校（定時制）,https://school.js88.com/scl_h/22106240/,797-1503,愛媛県 大洲市肱川町宇和川3395,
愛媛県,西条高等学校（定時制）,https://school.js88.com/scl_h/22106130/,793-8509,愛媛県 西条市明屋敷234,http://saijo-h.esnet.ed.jp/cms/
愛媛県,未来高等学校（通信制）,https://school.js88.com/scl_h/34029726/,790-0001,愛媛県 松山市一番町１丁目1-3,http://www.kawahara.ac.jp/mirai-hs/
愛媛県,松山商業高等学校（定時制）,https://school.js88.com/scl_h/22106180/,790-0876,愛媛県 松山市旭町71,http://matsuyama-ch.esnet.ed.jp/teijisei2009/teijihp.htm
愛媛県,済美平成中等教育学校,https://school.js88.com/scl_h/34025094/,791-0054,愛媛県 松山市空港通5-6-3,https://www.saibi-heisei.ed.jp
愛媛県,聖カタリナ学園高等学校,https://school.js88.com/scl_h/22044300/,790-8557,愛媛県 松山市藤原町468,https://catalina.ed.jp/
